longitude,latitude,potential
-117.020577,32.725340,3.60421386e+04
-114.646243,32.725470,5.56498372e+03
-117.008565,32.725476,2.97357986e+04
-117.093328,32.726255,4.21230356e+04
-117.193144,32.727795,2.01551251e+04
-117.042858,32.727926,3.79144787e+04
-117.076533,32.728145,4.33745183e+04
-117.224482,32.729262,1.70307919e+04
-117.120076,32.729453,4.69174084e+04
-117.163722,32.729457,6.98590730e+04
-117.106808,32.729554,5.06538659e+04
-117.235605,32.733172,1.52714780e+04
-117.083502,32.734304,5.23340298e+04
-117.010473,32.734456,2.77505683e+04
-117.163974,32.735724,5.03501283e+04
-117.097413,32.735878,5.38202822e+04
-117.129047,32.735991,5.72526803e+04
-117.244683,32.736039,1.79647290e+04
-117.024686,32.736063,3.12775231e+04
-116.964701,32.736267,1.02935594e+04
-117.172535,32.737369,3.14345633e+04
-117.040339,32.738097,2.97770365e+04
-116.981415,32.740140,1.56571551e+04
-117.197515,32.740270,1.99490499e+04
-117.069304,32.740272,4.57904919e+04
-117.107687,32.741059,9.21758513e+04
-117.251705,32.741407,2.59115760e+04
-116.998837,32.741879,2.09075411e+04
-117.035273,32.742597,3.67954439e+04
-117.222228,32.743580,1.51896038e+04
-117.123847,32.743994,6.67916049e+04
-117.162630,32.744548,4.03598834e+04
-117.206995,32.744887,1.93054162e+04
-117.133834,32.744914,7.05574169e+04
-117.089326,32.744949,1.09337484e+05
-117.142818,32.745192,7.89248410e+04
-117.174563,32.745228,3.75586650e+04
-117.150034,32.745381,4.88318915e+04
-117.067393,32.745421,4.69556536e+04
-117.096191,32.745473,1.12857212e+05
-117.084393,32.745747,8.49990381e+04
-117.234535,32.746081,2.32639727e+04
-117.009567,32.746359,2.41708969e+04
-117.104377,32.746865,8.00332156e+04
-117.247749,32.747604,1.37676384e+04
-117.115642,32.747698,1.00683899e+05
-115.528518,32.748168,7.38760946e+02
-117.044378,32.748687,3.75484027e+04
-117.055123,32.748807,3.64452524e+04
-116.940798,32.749271,8.75208166e+03
-117.199592,32.750433,1.93832639e+04
-117.219225,32.750499,2.52066251e+04
-117.244438,32.750984,2.51261607e+04
-116.919723,32.751199,6.99272129e+03
-117.141809,32.751350,5.19545518e+04
-117.132003,32.751474,8.79980951e+04
-117.112584,32.751971,9.07649148e+04
-117.162427,32.752161,4.39174811e+04
-117.120758,32.752302,9.06022039e+04
-117.104507,32.752354,1.20685468e+05
-117.150763,32.752465,6.41980463e+04
-117.173463,32.752469,2.97331305e+04
-117.096534,32.752494,1.12956671e+05
-117.185491,32.752611,2.41827106e+04
-116.977281,32.752638,1.58330512e+04
-117.089622,32.753013,7.23926573e+04
-117.084220,32.754014,1.10683163e+05
-117.072803,32.754207,5.25134703e+04
-117.229452,32.754399,1.48321019e+04
-117.024251,32.754766,3.25626863e+04
-116.992940,32.755426,1.75134856e+04
-114.611979,32.755506,8.92615368e+02
-117.093456,32.757399,9.93261475e+04
-116.948826,32.758171,1.28652062e+04
-117.109267,32.758234,9.60288172e+04
-117.132114,32.758270,6.56594091e+04
-117.120100,32.758749,8.09131525e+04
-117.141525,32.759261,5.99160631e+04
-117.150085,32.759862,5.86340046e+04
-117.029721,32.760467,2.62631144e+04
-117.058786,32.760610,3.16214198e+04
-117.011968,32.761458,2.35176251e+04
-117.083652,32.761724,5.22300221e+04
-117.041638,32.762471,3.42569574e+04
-117.119276,32.762958,8.19046299e+04
-117.093015,32.763029,9.71644537e+04
-117.132833,32.763529,5.78314432e+04
-117.180722,32.763599,2.80354360e+04
-115.558490,32.763773,3.11606689e+03
-117.073857,32.765529,4.40577868e+04
-117.103912,32.767804,5.25016833e+04
-117.188432,32.767968,2.52070192e+04
-117.119504,32.768627,6.59860025e+04
-116.991346,32.769646,1.74036531e+04
-117.011098,32.769844,2.43202434e+04
-117.049075,32.770788,2.78891024e+04
-117.063613,32.770987,3.26632241e+04
-117.037994,32.771060,3.09710028e+04
-116.950525,32.771319,2.21814469e+04
-116.900378,32.772754,6.54794271e+03
-117.172004,32.772935,3.13298513e+04
-117.196368,32.773347,2.67082111e+04
-117.081280,32.774420,3.26618968e+04
-117.142017,32.774553,2.95416959e+04
-116.970247,32.776273,2.54806079e+04
-116.920336,32.776492,1.06305056e+04
-117.037411,32.776833,3.30293853e+04
-117.247009,32.777508,1.08126418e+04
-115.555037,32.777628,3.70788663e+03
-117.177477,32.778645,2.20427943e+04
-117.197156,32.779975,2.00507096e+04
-117.025011,32.780019,2.27139956e+04
-116.942641,32.783229,2.96357963e+04
-117.165761,32.783642,2.18129499e+04
-116.967258,32.783738,3.25015352e+04
-116.958814,32.784093,3.84899613e+04
-115.574094,32.784376,1.84078679e+03
-117.010317,32.785057,2.23201382e+04
-117.109621,32.785287,2.44037959e+04
-117.072883,32.785349,2.29657925e+04
-115.584363,32.785936,5.66427712e+03
-117.031676,32.785984,2.48592545e+04
-115.560008,32.786921,6.68841590e+03
-117.091028,32.787412,2.40098230e+04
-117.196050,32.788119,2.16655273e+04
-116.994891,32.788980,2.07043559e+04
-117.141632,32.788999,2.51996169e+04
-117.175657,32.789624,2.84141257e+04
-117.128095,32.789713,2.35535567e+04
-117.240397,32.789904,3.39195494e+04
-115.544033,32.789910,3.33178436e+03
-116.979480,32.790010,2.45508720e+04
-116.968806,32.790151,4.50674589e+04
-117.235045,32.790646,2.41764683e+04
-116.958710,32.790888,4.88826232e+04
-116.937614,32.791121,3.34326261e+04
-116.949425,32.791363,2.69167653e+04
-116.927560,32.791865,1.97039730e+04
-117.052922,32.791916,1.55533408e+04
-117.155012,32.792927,2.40145679e+04
-115.675611,32.794432,1.79807424e+02
-117.249429,32.794770,3.99291423e+04
-116.907595,32.795296,1.00943249e+04
-117.241777,32.796218,2.24168777e+04
-117.072875,32.796649,1.92793172e+04
-116.959240,32.797202,4.88336556e+04
-117.013275,32.797390,1.47305380e+04
-117.086825,32.797479,2.13201801e+04
-117.162508,32.797498,2.44470638e+04
-116.941909,32.797801,4.34675613e+04
-117.234245,32.797866,4.07647466e+04
-117.032009,32.798543,1.82283822e+04
-115.560838,32.799038,3.00151135e+03
-117.203189,32.799111,2.09096623e+04
-117.253165,32.799740,2.49322518e+04
-117.121179,32.800203,2.10309061e+04
-116.988870,32.800447,1.90917121e+04
-115.574115,32.801283,5.30309396e+03
-115.380052,32.801637,8.01316880e+01
-116.970285,32.801727,2.83739409e+04
-117.144908,32.802071,2.40469813e+04
-117.194851,32.802176,2.11262384e+04
-117.133083,32.802292,2.00716124e+04
-116.956408,32.802725,4.84200945e+04
-117.182190,32.802858,2.51115005e+04
-117.238419,32.803149,3.68597594e+04
-117.225606,32.803489,2.19481742e+04
-117.099445,32.803571,1.75838870e+04
-116.944779,32.803939,3.41993139e+04
-117.108376,32.804329,1.98079233e+04
-117.255033,32.804854,3.02613116e+04
-116.922823,32.805357,2.09414391e+04
-117.060814,32.807115,1.46467825e+04
-117.241934,32.807562,3.29132026e+04
-117.160389,32.808535,1.90876385e+04
-117.013969,32.808630,1.30362854e+04
-117.259607,32.809569,1.71540640e+04
-117.186884,32.810439,2.24633670e+04
-117.040641,32.811845,1.13087760e+04
-116.990841,32.812674,1.67530104e+04
-116.944239,32.813250,2.95515991e+04
-116.927752,32.813901,1.52185475e+04
-116.956103,32.814033,2.48032651e+04
-117.173672,32.815114,2.03759158e+04
-115.377140,32.815790,9.26883412e+01
-117.231967,32.816377,1.66481687e+04
-117.078046,32.816716,1.11016854e+04
-117.108403,32.817047,1.21917107e+04
-116.829997,32.817219,1.45435324e+03
-115.574456,32.818244,1.57291026e+03
-117.211423,32.818635,1.56152260e+04
-117.271179,32.819120,1.10669104e+04
-116.867593,32.820958,3.05222441e+03
-116.768447,32.821197,6.22506087e+02
-116.955928,32.821896,2.01241107e+04
-117.247618,32.822588,1.39867306e+04
-117.195919,32.823816,2.39108205e+04
-117.263817,32.824765,1.01473733e+04
-117.094188,32.824830,1.00120849e+04
-117.174095,32.825127,1.56073779e+04
-116.928802,32.826380,1.47376779e+04
-117.148304,32.827487,1.09230568e+04
-116.899776,32.830205,6.50708025e+03
-117.221398,32.831176,1.64238566e+04
-117.186224,32.831193,1.68160253e+04
-116.994766,32.831677,1.11204905e+04
-116.771424,32.831796,6.11610352e+02
-117.019164,32.831989,9.98320473e+03
-117.107506,32.832099,8.94684473e+03
-117.276666,32.832947,6.58701984e+03
-116.919338,32.834718,1.18630862e+04
-117.088519,32.835413,7.93699354e+03
-116.949538,32.835508,1.33965996e+04
-117.206249,32.835544,1.35030972e+04
-116.974502,32.835685,1.19266048e+04
-117.184741,32.838232,1.60807314e+04
-116.635776,32.840543,2.04040985e+02
-117.258251,32.840801,8.93160855e+03
-117.014804,32.842117,8.84644649e+03
-117.275556,32.843141,7.26423167e+03
-116.896761,32.844331,7.29609221e+03
-117.225516,32.846649,1.84005722e+04
-116.762724,32.846866,5.56515488e+02
-116.533860,32.847355,1.16002024e+02
-116.934026,32.847631,7.34983083e+03
-117.003670,32.847773,1.16923137e+04
-116.910209,32.848086,6.05692620e+03
-115.571169,32.848558,4.84696366e+02
-116.990792,32.848832,1.13383350e+04
-116.976153,32.849755,1.47357425e+04
-117.194837,32.850640,1.92256970e+04
-117.211435,32.852453,2.04757311e+04
-116.963487,32.854027,1.03137860e+04
-117.196345,32.857304,1.74278280e+04
-116.977238,32.858416,7.93430181e+03
-117.240950,32.858597,3.23841977e+04
-117.001380,32.858710,7.66385095e+03
-117.233283,32.859016,4.38109830e+04
-117.227566,32.860298,3.91775771e+04
-115.816033,32.860374,4.76373410e+01
-116.856891,32.861301,1.77120064e+03
-116.915333,32.861361,5.59407394e+03
-117.216383,32.862913,2.36030287e+04
-117.251544,32.863341,1.28672878e+04
-117.222860,32.865644,2.78419698e+04
-116.964242,32.866973,8.08706352e+03
-117.235272,32.866990,2.08707863e+04
-117.202987,32.868324,1.59181261e+04
-116.975986,32.868946,1.04282481e+04
-117.218477,32.869883,2.40817971e+04
-114.481213,32.871610,4.07245918e+01
-117.232950,32.874815,1.72553412e+04
-116.939370,32.877147,3.86269229e+03
-117.214778,32.885253,9.63650615e+03
-117.128934,32.888042,8.48997103e+03
-117.131755,32.902709,1.95074912e+04
-117.161859,32.904108,1.42146830e+04
-117.099912,32.905534,1.01249259e+04
-117.150232,32.906410,1.76216051e+04
-116.889584,32.907390,1.36364454e+03
-117.120657,32.907396,1.61654766e+04
-117.133703,32.909399,2.19731808e+04
-117.058352,32.912657,6.26028189e+03
-117.162815,32.913891,1.26186577e+04
-117.075904,32.914947,7.40443467e+03
-117.135444,32.916602,4.22327023e+04
-117.148605,32.917523,2.47527973e+04
-117.091568,32.918655,1.19427419e+04
-117.176988,32.920318,8.23571047e+03
-117.139650,32.921007,3.85213568e+04
-117.127565,32.922021,1.67219341e+04
-117.216739,32.924696,5.04876672e+03
-117.154127,32.925241,1.84430687e+04
-117.138607,32.926962,3.83843316e+04
-117.106014,32.927256,1.18212026e+04
-117.084220,32.929002,1.01249505e+04
-117.066600,32.929325,7.36296840e+03
-117.329717,32.929719,1.10615463e+03
-117.132743,32.932165,2.82261061e+04
-117.119973,32.933111,2.01887679e+04
-117.083070,32.941174,9.50712653e+03
-117.144026,32.942590,1.64434661e+04
-117.224834,32.942603,8.83811640e+03
-117.233351,32.945140,5.24497203e+03
-117.250538,32.945940,5.07435813e+03
-117.146401,32.947946,1.45327923e+04
-117.053979,32.950120,7.36757418e+03
-117.024849,32.950196,3.98962940e+03
-117.117473,32.950511,1.35210657e+04
-117.222638,32.951474,7.12664296e+03
-117.200582,32.952086,5.37737565e+03
-117.087755,32.957237,1.15522246e+04
-117.262940,32.957295,4.24336919e+03
-117.135458,32.958254,1.11622673e+04
-117.122536,32.959242,1.56112503e+04
-117.234383,32.959795,5.88880046e+03
-117.009563,32.961186,4.01836855e+03
-117.043590,32.964360,7.20365837e+03
-117.057940,32.964460,1.23825958e+04
-117.030705,32.964582,6.62623517e+03
-117.203980,32.965256,5.18216993e+03
-117.098849,32.965665,1.50984305e+04
-117.145569,32.967961,9.31762678e+03
-117.133551,32.968115,1.06381636e+04
-117.067986,32.968723,9.81515758e+03
-115.547094,32.969021,1.62970783e+03
-117.120086,32.969434,1.71656523e+04
-117.095755,32.973853,1.17649299e+04
-115.520338,32.973964,5.67601965e+01
-117.083763,32.974791,1.32883815e+04
-117.073534,32.977730,1.26759390e+04
-115.506085,32.982915,1.31150703e+03
-115.524344,32.984833,1.54559482e+03
-117.264037,32.985489,3.70277477e+03
-115.541863,32.986110,1.72734278e+02
-117.047979,32.986925,5.86928589e+03
-117.242714,32.988673,4.33484320e+03
-117.174499,32.989503,3.60394323e+03
-117.088063,32.989788,9.42211819e+03
-117.268367,32.998294,3.76974019e+03
-117.030492,32.999444,4.72385983e+03
-117.000274,33.000753,2.67498065e+03
-117.248870,33.002009,3.61818661e+03
-116.792996,33.002530,4.79304644e+02
-117.075239,33.003329,7.93095066e+03
-117.067736,33.004103,9.48304828e+03
-117.104524,33.009099,4.62315564e+03
-117.051248,33.012962,6.84328482e+03
-116.920184,33.013295,1.12633243e+03
-117.066079,33.015307,6.90065340e+03
-116.811815,33.018639,4.18468895e+02
-117.208491,33.021311,2.97919503e+03
-117.279330,33.023298,5.08655452e+03
-117.083999,33.027909,5.37922586e+03
-117.268437,33.028260,6.05744020e+03
-117.109447,33.029006,4.16310571e+03
-117.033076,33.030922,4.04497771e+03
-116.888118,33.032293,1.82701386e+03
-117.055780,33.035460,5.13133888e+03
-116.874471,33.036235,7.37093001e+02
-117.069609,33.037314,6.15147574e+03
-117.254306,33.038140,5.54879680e+03
-115.625496,33.038199,6.69712247e+01
-116.857634,33.040168,1.19608248e+03
-117.276817,33.041027,5.78255269e+03
-117.291440,33.042233,8.65720381e+03
-117.241280,33.049212,6.51107300e+03
-117.252044,33.052510,9.01301468e+03
-117.272679,33.054312,7.57883785e+03
-117.298792,33.056940,8.32973160e+03
-117.290003,33.058748,5.03326078e+03
-117.250284,33.061726,7.02825711e+03
-116.600717,33.061913,1.23741952e+02
-117.043257,33.067931,2.99647972e+03
-117.091480,33.070289,4.50164553e+03
-116.832736,33.072628,3.58532996e+02
-117.304146,33.073582,4.37434295e+03
-117.233243,33.073791,5.88844386e+03
-117.207057,33.075127,3.95493077e+03
-117.285043,33.075633,5.90831444e+03
-117.251916,33.077941,5.95214147e+03
-117.087400,33.082167,6.95231850e+03
-117.243153,33.088824,6.47362280e+03
-117.065785,33.093513,9.80458381e+03
-117.043751,33.098226,6.28082218e+03
-117.080471,33.099556,1.00235738e+04
-117.287049,33.100297,3.27878307e+03
-117.247341,33.100827,5.24754566e+03
-117.100701,33.101732,9.68677743e+03
-117.316322,33.105205,4.31383469e+03
-117.070446,33.105783,1.64164403e+04
-117.111871,33.106222,7.86065107e+03
-117.086706,33.110663,1.94222765e+04
-117.193013,33.111091,5.14678164e+03
-117.306953,33.112351,3.91298719e+03
-117.077442,33.112660,1.88980997e+04
-117.246280,33.116834,5.30249953e+03
-117.069514,33.120718,1.91510198e+04
-117.288359,33.120858,4.53173093e+03
-117.053736,33.121226,1.59694620e+04
-117.150302,33.126388,6.88078470e+03
-117.190733,33.127162,5.91743865e+03
-117.081435,33.128762,6.63004940e+04
-117.078296,33.131677,3.40031462e+04
-117.063192,33.132333,3.12607509e+04
-117.073343,33.132912,7.09249257e+04
-117.215297,33.133027,6.00266328e+03
-117.053528,33.133182,2.93719739e+04
-117.022551,33.134902,5.60701248e+03
-117.106345,33.135935,1.89441649e+04
-117.087802,33.136814,3.56446713e+04
-117.098090,33.137145,1.66970036e+04
-117.184289,33.137691,9.31376341e+03
-117.047364,33.138028,1.94901007e+04
-117.129096,33.140176,1.22775637e+04
-117.058826,33.140376,2.90945974e+04
-117.170710,33.142099,8.55299694e+03
-117.068611,33.144966,2.17608526e+04
-117.040786,33.145190,1.72010038e+04
-117.053211,33.146200,2.23785108e+04
-117.124537,33.147236,1.04752666e+04
-117.086675,33.147863,2.01550298e+04
-117.143336,33.148920,7.71831560e+03
-117.321215,33.149305,9.69284995e+03
-117.174195,33.150121,9.54172917e+03
-117.110292,33.150853,1.31543140e+04
-117.203178,33.151868,9.34035606e+03
-115.516082,33.152103,2.63553768e+01
-117.073943,33.153036,1.99381780e+04
-117.347924,33.154194,7.02438517e+03
-117.096182,33.155789,1.23294130e+04
-117.326411,33.157413,7.31050823e+03
-117.153786,33.157712,7.19720222e+03
-117.269936,33.158554,8.14044565e+03
-117.343662,33.158562,7.55318765e+03
-117.213744,33.159441,1.03924627e+04
-117.231248,33.160211,1.00610257e+04
-117.182324,33.162862,7.15058843e+03
-117.312065,33.163813,8.65564731e+03
-117.260657,33.164107,9.09396504e+03
-117.129307,33.165753,6.02203367e+03
-117.331643,33.168743,8.42136760e+03
-117.236467,33.169707,1.16949937e+04
-115.484386,33.171214,3.05029794e+01
-117.071137,33.171332,6.65844081e+03
-117.216451,33.173131,1.05811367e+04
-117.310522,33.173818,1.14429612e+04
-117.268251,33.175645,1.25751449e+04
-117.205122,33.177786,8.18822957e+03
-117.360857,33.178332,5.38943269e+03
-117.286264,33.179462,1.25187282e+04
-117.240145,33.187128,1.40257132e+04
-117.301584,33.187321,1.63479556e+04
-117.264021,33.188788,2.11800682e+04
-117.341595,33.188827,1.04522688e+04
-117.316230,33.189861,1.04560539e+04
-117.380406,33.191463,8.88062929e+03
-117.291159,33.191622,2.11447610e+04
-117.370028,33.192426,6.47018383e+03
-117.224467,33.193381,1.16821334e+04
-117.283559,33.194471,2.34155529e+04
-117.275631,33.196034,1.88066825e+04
-117.297664,33.198664,1.43210140e+04
-117.379452,33.198792,8.23816958e+03
-117.184389,33.199888,3.99180760e+03
-117.264002,33.200017,2.32573480e+04
-117.247061,33.200024,2.49370154e+04
-117.359524,33.200673,7.80042332e+03
-116.352581,33.203593,5.63447367e+01
-117.341324,33.204531,1.20022826e+04
-117.224725,33.205409,1.25402677e+04
-117.367845,33.207491,8.36375679e+03
-116.950742,33.207870,5.59004238e+02
-117.266905,33.208100,2.27410214e+04
-117.241133,33.208308,1.76486239e+04
-117.249559,33.209319,3.36029139e+04
-117.342807,33.212800,1.13880265e+04
-117.238686,33.215211,2.84391492e+04
-117.250135,33.216338,1.46406258e+04
-117.326082,33.217704,9.94994112e+03
-117.275453,33.217973,1.31818280e+04
-117.307081,33.220411,1.16306786e+04
-117.235388,33.223694,1.54560910e+04
-117.358769,33.223985,5.95935416e+03
-117.217102,33.225436,8.82155963e+03
-117.098030,33.226871,1.32877555e+03
-117.275876,33.229808,1.26884894e+04
-117.332356,33.231075,1.05589864e+04
-117.291531,33.233755,8.97812423e+03
-117.237677,33.236002,9.23555548e+03
-117.307227,33.237458,8.19863707e+03
-117.330860,33.239291,8.29908282e+03
-117.255055,33.239503,1.06579294e+04
-116.996345,33.247546,5.33237097e+02
-117.314622,33.249588,9.03008313e+03
-117.282341,33.251338,7.92252588e+03
-117.320099,33.254287,9.48985905e+03
-117.303924,33.256494,4.94889121e+03
-117.083301,33.265850,8.06855510e+02
-116.688995,33.268088,1.25829897e+02
-119.532024,33.273114,2.33868104e+01
-117.283502,33.275660,3.22197594e+03
-114.415510,33.282539,7.37356740e+00
-117.198207,33.285078,1.27281258e+03
-117.414939,33.302706,6.44773854e+02
-115.376604,33.310047,1.59382496e+01
