longitude,latitude,potential
-80.278361,25.717206,2.76108040e+04
-80.443324,25.718453,3.05950649e+04
-80.298382,25.719256,2.84410022e+04
-80.323673,25.719283,2.14415494e+04
-80.427311,25.720164,4.95669105e+04
-80.456912,25.720562,2.01052255e+04
-80.419146,25.721296,3.88676654e+04
-80.411748,25.721685,4.58622469e+04
-80.355184,25.721888,2.68182651e+04
-80.437926,25.721962,3.65589276e+04
-80.403332,25.722401,3.38183370e+04
-80.377262,25.722605,2.70317607e+04
-80.304836,25.724166,2.69959259e+04
-80.344109,25.724681,2.66735026e+04
-80.366253,25.725746,2.89029335e+04
-80.281831,25.726282,3.07861683e+04
-80.253188,25.726909,3.88879143e+04
-80.290153,25.727181,2.75987305e+04
-80.241200,25.729847,4.18361067e+04
-80.265271,25.730206,2.47531235e+04
-80.248972,25.731962,4.08494724e+04
-80.441795,25.734389,1.97883222e+04
-80.234712,25.734897,4.88658483e+04
-80.241177,25.735005,3.29177121e+04
-80.411092,25.736728,2.41570428e+04
-80.428414,25.737035,2.06076307e+04
-80.392371,25.737676,2.56681010e+04
-80.307515,25.738124,2.92178078e+04
-80.376047,25.738905,2.78481724e+04
-80.340190,25.739016,3.35461603e+04
-80.347532,25.739083,3.26849785e+04
-80.360368,25.739528,3.70012679e+04
-80.249279,25.739879,4.88308654e+04
-80.327642,25.739905,3.02867074e+04
-80.160723,25.740625,8.22268274e+03
-80.219991,25.740952,3.69182618e+04
-80.298376,25.742837,3.30497031e+04
-80.262142,25.744905,4.33818426e+04
-80.246488,25.746733,4.85652431e+04
-80.229357,25.746764,4.90998887e+04
-80.274562,25.747229,3.51966004e+04
-80.360975,25.750140,3.92617728e+04
-80.201035,25.750730,4.31275785e+04
-80.448426,25.751496,9.28693660e+03
-80.311211,25.751578,3.11758073e+04
-80.295596,25.751823,4.30302532e+04
-80.388687,25.752381,4.43894590e+04
-80.423201,25.752385,2.37081193e+04
-80.412501,25.752621,3.09626967e+04
-80.394520,25.752893,3.72383075e+04
-80.259972,25.753097,5.81709275e+04
-80.404824,25.753851,3.96291848e+04
-80.218703,25.754414,8.21396988e+04
-80.344266,25.754449,3.17006340e+04
-80.245652,25.754533,6.53593732e+04
-80.225648,25.754769,8.69800473e+04
-80.234486,25.754859,7.51230020e+04
-80.195586,25.754885,7.75155161e+04
-80.374391,25.754978,4.31830322e+04
-80.328344,25.755368,2.91890229e+04
-80.190064,25.757749,8.32492898e+04
-80.361705,25.758130,5.25153506e+04
-80.311674,25.758753,3.85082569e+04
-80.278069,25.759207,4.82553662e+04
-80.296681,25.759771,3.21852727e+04
-80.263499,25.760115,7.10196555e+04
-80.257516,25.760206,6.18016575e+04
-80.197500,25.760587,6.59859481e+04
-80.207896,25.761550,8.01722865e+04
-80.246966,25.761631,8.63361361e+04
-80.189994,25.761666,1.06349987e+05
-80.234542,25.761757,9.38624849e+04
-80.226091,25.761979,1.27210636e+05
-80.218381,25.762075,1.22802811e+05
-80.382945,25.764334,5.90949596e+04
-80.189690,25.764648,8.50302546e+04
