-114.267344,33.204036,7.09807009e+00
-124.249177,41.013514,4.50263791e+01
-114.352593,32.941499,2.08340920e+01
-124.225908,40.634791,3.02746931e+02
-114.048539,37.596404,2.31405209e+00
-114.185242,38.490745,1.14616242e+00
-122.724204,41.917385,7.32024814e+00
-114.094868,34.046500,1.03198777e+01
-114.169699,33.533613,1.14697660e+01
-124.203378,40.698513,7.33747210e+02
-114.830222,41.231518,1.04874039e+00
-119.014652,41.808473,9.07968969e-01
-117.785183,41.533198,1.23182434e+00
-116.738158,39.714313,1.30923463e+00
-114.398350,39.341268,1.48151735e+00
-114.661840,38.838776,1.31462189e+00
-114.598759,40.390901,7.48516716e-01
-115.095654,40.373805,1.08195357e+00
-115.545210,39.942482,1.03609868e+00
-116.060131,39.289282,1.22040889e+00
-115.061261,39.779143,1.00098796e+00
-114.827856,39.293747,7.87956084e+01
-116.154480,38.437784,1.75574275e+00
-115.406198,38.018757,2.13514853e+00
-114.732937,38.795088,1.31818674e+00
-114.732981,38.208257,1.69898088e+00
-119.967836,35.310622,2.68158502e+01
-122.008036,41.925964,4.53070874e+01
-119.637201,33.725678,3.59502709e+01
-119.768870,33.972817,4.08658543e+01
-117.965594,32.843424,6.53387202e+01
-118.366875,33.098244,7.71717202e+01
-114.050190,34.836859,1.33809848e+01
-114.023180,35.771085,9.73587514e+00
-116.695769,36.212091,9.25508537e+00
-116.728961,35.737426,1.19618001e+01
-116.249991,35.871592,1.55463511e+01
-116.384527,35.460367,1.41570425e+01
-117.066095,35.305036,2.34758227e+01
-124.137079,41.830582,1.50532772e+02
-124.097880,41.729547,1.10065484e+02
-124.204603,41.200007,1.33058127e+01
-124.133306,41.463390,7.83263240e+00
-114.192615,37.175883,4.82960103e+00
-114.466687,37.400129,3.82847319e+00
-115.393516,40.833595,9.36844732e+00
-116.946857,41.366538,8.70297043e-01
-116.399470,40.368100,1.44058019e+00
-116.380633,41.229835,1.04681964e+00
-116.898293,40.770561,2.18113898e+00
-116.925449,38.048289,3.04523639e+00
-120.960540,35.483379,1.43953288e+02
-120.920448,35.347369,2.67123848e+02
-120.939475,35.433217,3.53394703e+02
-122.331372,41.859640,7.47368980e+00
-121.564361,41.821134,3.45088914e+00
-121.115460,41.679831,4.09796065e+00
-123.325893,41.863781,1.72156937e+01
-123.809705,41.739863,4.82265239e+00
-123.658329,41.468581,3.32666608e+00
-123.286256,41.446030,3.29565544e+00
-119.686384,34.137014,7.25181300e+01
-117.163553,32.614181,3.87859840e+03
-117.606585,32.915015,1.73924467e+02
-119.248169,33.756218,8.22251863e+01
-114.552452,32.776381,3.76156125e+02
-116.230282,36.392569,1.93505297e+01
-116.502925,34.507748,4.51777070e+01
-114.027686,35.143213,3.49102975e+02
-114.102552,35.152499,1.95558881e+02
-114.185403,35.278527,1.68607810e+02
-114.188377,34.040339,1.82553412e+01
-114.136602,34.592600,3.92267397e+01
-114.199958,34.308966,3.87036923e+01
-116.935323,35.030984,5.45885763e+01
-124.201191,41.791167,4.90015130e+02
-124.163011,41.682918,8.36243224e+01
-124.134637,41.686126,7.21441665e+01
-124.219258,41.761444,1.53336581e+02
-123.301649,41.122865,4.57556674e+00
-124.168190,40.644706,6.78468722e+02
-124.001716,40.011132,1.19751852e+01
-114.553432,36.998353,8.61686880e+00
-115.824348,40.452067,3.06440587e+00
-116.000582,40.452654,2.48357352e+00
-115.638262,40.748518,3.86895705e+02
-117.657061,38.452149,2.82551600e+00
-117.453779,39.873161,1.62330077e+00
-118.753289,41.014767,1.56849331e+00
-119.339629,40.654404,2.79630628e+00
-119.292160,37.307883,2.43025972e+01
-116.901293,37.235918,4.07941968e+00
-117.110175,37.699513,3.27898362e+00
-117.841787,38.103373,3.49645263e+00
-121.024349,35.615801,6.87096498e+01
-120.962328,35.580902,6.14988523e+01
-120.863383,35.380709,2.57722719e+02
-119.683625,35.939280,5.94880856e+01
-119.611069,35.230035,5.63292325e+01
-121.867655,40.700615,1.77017747e+01
-121.566113,40.220554,1.34255918e+01
-121.588429,40.563800,9.03969993e+00
-121.445256,40.732911,7.08209974e+00
-122.264712,41.708325,7.55422503e+00
-122.563966,41.801117,5.08770217e+01
-121.242366,41.213585,3.70525755e+00
-120.957717,41.374444,2.90681758e+00
-120.872045,40.609967,7.88797512e+00
