longitude,latitude,potential
-122.071812,37.370123,2.57727824e+04
-121.852672,37.370566,4.71209264e+04
-121.803325,37.370801,1.78838211e+04
-122.100917,37.372949,2.15183184e+04
-122.026977,37.373029,2.96357279e+04
-121.866451,37.373827,3.50729814e+04
-121.828903,37.374057,4.44755700e+04
-122.040918,37.376515,4.08436849e+04
-121.845727,37.376787,5.24754082e+04
-122.111254,37.376949,1.45299826e+04
-122.062994,37.377449,4.05050290e+04
-121.883250,37.378170,3.16488932e+04
-122.050182,37.378511,4.56742433e+04
-122.209692,37.378663,2.52361998e+03
-122.131527,37.378861,1.06798229e+04
-122.081901,37.379108,3.58230348e+04
-122.056601,37.379847,3.47378556e+04
-121.876588,37.382853,3.43196283e+04
-121.849817,37.382857,3.99681664e+04
-121.821636,37.383283,2.24275489e+04
-122.015517,37.383474,2.89076973e+04
-121.835323,37.383752,2.53267601e+04
-122.093761,37.384820,2.46274446e+04
-121.898989,37.385244,2.21741219e+04
-122.024454,37.385269,3.43608352e+04
-121.871160,37.386632,3.99961308e+04
-122.073661,37.386642,3.59064577e+04
-122.043527,37.387008,2.39421748e+04
-121.893627,37.387531,2.24253703e+04
-121.947238,37.388619,1.13949613e+04
-122.081136,37.390327,3.47364622e+04
-121.853826,37.390791,2.99373203e+04
-122.007750,37.391054,1.77806105e+04
-122.107889,37.391779,2.56750101e+04
-122.020958,37.392159,2.40075437e+04
-121.864464,37.393253,4.55795529e+04
-122.062262,37.393307,2.50797201e+04
-122.119926,37.393441,2.32302101e+04
-122.090144,37.395194,4.24749070e+04
-122.001666,37.395952,3.01190393e+04
-121.991284,37.396128,1.65456449e+04
-121.949808,37.397437,1.17828763e+04
-122.096743,37.398089,3.45984223e+04
-121.881053,37.398670,3.21297381e+04
-121.960105,37.400105,1.21480056e+04
-122.074484,37.400272,3.27068458e+04
-121.923796,37.400549,1.74429381e+04
-122.017999,37.401070,2.12858427e+04
-122.103922,37.401435,4.88997286e+04
-121.855152,37.401653,2.73193284e+04
-122.063191,37.402341,2.40387108e+04
-122.003950,37.402956,1.71296075e+04
-121.871277,37.403313,2.36275330e+04
-121.837871,37.403469,1.52633272e+04
-122.083883,37.404370,3.72826835e+04
-122.092192,37.406296,4.17804284e+04
-122.113695,37.407155,2.31387722e+04
-121.938480,37.407207,1.48712666e+04
-122.060592,37.408053,2.67710549e+04
-122.263885,37.408649,2.42529715e+03
-122.143622,37.408671,1.04427940e+04
-121.878998,37.408710,2.82323898e+04
-121.859586,37.409408,2.96802382e+04
-122.100073,37.409778,2.71531981e+04
-122.129717,37.409949,2.56227529e+04
-121.906410,37.410063,1.40156876e+04
-122.092063,37.414160,2.85455742e+04
-122.110985,37.414437,4.24396290e+04
-121.954704,37.415473,8.62144697e+03
-122.072360,37.416041,1.53095252e+04
-122.126316,37.416142,2.53302104e+04
-121.864889,37.416494,2.18131776e+04
-121.903605,37.419590,1.40919154e+04
-122.120463,37.420525,2.54246180e+04
