longitude,latitude,potential
-122.019073,37.302019,8.17142364e+03
-122.037885,37.302357,6.13795497e+03
-122.001714,37.302823,8.09458946e+03
-122.010198,37.302857,7.70338089e+03
-121.922863,37.302987,1.09927392e+04
-122.028785,37.303077,7.42770895e+03
-122.051982,37.304131,5.12671049e+03
-121.971727,37.304539,9.97168467e+03
-121.892750,37.304678,1.16372946e+04
-121.937023,37.304919,1.01251193e+04
-121.826271,37.305003,1.08824121e+04
-121.804444,37.307663,8.65103803e+03
-121.790860,37.308339,7.52490741e+03
-121.908525,37.308945,1.16282798e+04
-121.875870,37.309241,1.29728397e+04
-121.956470,37.309851,1.07390045e+04
-121.765004,37.310399,4.91851430e+03
-121.923805,37.310720,1.18441107e+04
-121.853597,37.310896,1.42177191e+04
-121.778939,37.311595,6.31595253e+03
-121.833128,37.311726,1.19072695e+04
-121.970927,37.312304,1.08345291e+04
-122.041614,37.312691,6.71561783e+03
-121.822303,37.313184,9.87173138e+03
-121.985691,37.314221,9.98092886e+03
-121.946508,37.315540,1.02740825e+04
-121.880515,37.316082,1.42723004e+04
-121.896115,37.316472,1.26693048e+04
-122.023131,37.317378,9.00868508e+03
-122.001483,37.317486,8.09850618e+03
-122.010779,37.317534,8.22089267e+03
-121.842193,37.317895,1.45200026e+04
-121.802200,37.317961,1.07373848e+04
-121.909324,37.318218,1.29730623e+04
-121.817570,37.318733,1.25067249e+04
-121.963969,37.319520,1.03262172e+04
-121.919632,37.319869,1.25790238e+04
-121.982513,37.320126,1.17181527e+04
-121.773023,37.320310,6.18933272e+03
-121.789145,37.320357,9.31367787e+03
-122.050286,37.320389,6.61301319e+03
-122.068670,37.321215,4.36099060e+03
-121.884841,37.322218,1.42394830e+04
-121.840038,37.322472,1.41489782e+04
-121.855707,37.322736,1.83610012e+04
-121.930768,37.322759,1.18345233e+04
-121.871301,37.323857,1.63747422e+04
-121.833502,37.324450,1.31054819e+04
-122.110151,37.326465,2.50734793e+03
-121.985850,37.326850,9.27045157e+03
-121.790001,37.327607,7.90546137e+03
-121.852034,37.327655,1.59321120e+04
-121.825536,37.328568,1.21344125e+04
-121.896485,37.328602,1.27025631e+04
-122.041961,37.329147,6.66066277e+03
-121.803908,37.329520,9.16661187e+03
-121.927363,37.329809,1.28872392e+04
-121.876139,37.329928,1.86045570e+04
-121.971254,37.330268,9.36519310e+03
-122.023241,37.330886,7.29512915e+03
-122.003183,37.331013,7.48826368e+03
-121.776425,37.331051,6.08473350e+03
-121.907506,37.331381,1.41780405e+04
-121.847488,37.331496,1.68200337e+04
-121.957205,37.331870,1.06298768e+04
-121.839769,37.332759,1.68178426e+04
-121.943659,37.333258,1.13936011e+04
-122.049284,37.333742,6.83447644e+03
-121.913921,37.333757,1.41666771e+04
-121.878444,37.333873,2.14759200e+04
-121.791895,37.333925,8.40009611e+03
-121.984881,37.334296,8.93503679e+03
-121.885044,37.335084,1.58348777e+04
-121.834414,37.336089,1.56198034e+04
-121.863779,37.338027,1.87278372e+04
-121.875525,37.338088,1.70830523e+04
-121.961725,37.338335,1.05883002e+04
-121.922302,37.340452,1.19676178e+04
-121.832959,37.340998,1.62962145e+04
-121.986670,37.341349,9.22836323e+03
-122.080149,37.341387,5.24487247e+03
-121.858220,37.341507,1.73078495e+04
-121.887921,37.342079,1.41075900e+04
-121.797792,37.342444,8.87841329e+03
-122.037541,37.342676,6.85967442e+03
-121.814756,37.342682,1.06448034e+04
-121.943698,37.343162,1.07957720e+04
-121.827137,37.343966,1.30798171e+04
-122.046314,37.344247,8.77223354e+03
-122.003863,37.344551,9.28996534e+03
-122.027342,37.344632,8.85179286e+03
-122.056714,37.344794,6.42381274e+03
-121.867313,37.344952,1.55178366e+04
-121.839390,37.345523,1.37852735e+04
-122.017285,37.345610,7.67420254e+03
-121.932589,37.346316,1.04579582e+04
-122.071309,37.346496,6.01238087e+03
-121.963483,37.346548,1.09324160e+04
-121.879370,37.346631,1.47237410e+04
-121.972694,37.346661,8.90679440e+03
-121.853697,37.347339,1.66123934e+04
-121.891906,37.347641,1.74534598e+04
-121.901152,37.348046,1.13297870e+04
-121.988705,37.348904,9.99980220e+03
-121.819936,37.349265,1.06453748e+04
-121.801464,37.349393,8.90784471e+03
-121.944807,37.349829,1.01155545e+04
-121.845233,37.349897,1.70448782e+04
-121.787177,37.350076,6.41599703e+03
-121.870448,37.352404,1.33299495e+04
-121.882603,37.353367,1.23220415e+04
-122.096103,37.353549,4.94158555e+03
-121.833617,37.354334,1.09692599e+04
-121.811565,37.354350,9.52416344e+03
-121.847659,37.354433,1.58836049e+04
-121.862179,37.355024,1.49447747e+04
-122.042865,37.355827,7.11067847e+03
-122.026949,37.356804,6.95756826e+03
-121.998496,37.357164,1.14427054e+04
-122.010174,37.357685,7.89343548e+03
-121.889739,37.357964,1.39414480e+04
-121.954237,37.358222,1.13495894e+04
-121.852676,37.358229,1.59549379e+04
-122.080427,37.358630,6.57606972e+03
-121.827559,37.359288,1.21613999e+04
-121.981023,37.359325,8.42328210e+03
-121.963136,37.359404,8.64317877e+03
-121.990372,37.359480,1.13640417e+04
-122.002322,37.359716,8.90277873e+03
-122.138482,37.360924,2.42212129e+03
-121.845602,37.361783,1.29064950e+04
-121.972812,37.361944,7.42343992e+03
-121.912359,37.362668,8.98915092e+03
-122.056084,37.363006,5.86623540e+03
-121.860387,37.363039,1.42608435e+04
-122.021261,37.363692,8.13294626e+03
-121.815534,37.363898,9.64963499e+03
-122.041580,37.364586,6.82752589e+03
-121.841744,37.365185,1.17877299e+04
-121.984879,37.367906,7.47160639e+03
-121.821026,37.368757,1.07949666e+04
-121.837112,37.368768,1.06622748e+04
-122.089213,37.369157,5.44999833e+03
-122.011927,37.370119,7.39023913e+03
-122.071812,37.370123,6.44734506e+03
-121.852672,37.370566,1.06678755e+04
-121.803325,37.370801,6.51706836e+03
-122.100917,37.372949,5.59016073e+03
-122.026977,37.373029,6.37029316e+03
-121.866451,37.373827,9.17290654e+03
-121.828903,37.374057,1.06382522e+04
-122.040918,37.376515,8.08257236e+03
-121.845727,37.376787,9.67686704e+03
-122.111254,37.376949,4.62654809e+03
-122.062994,37.377449,7.68350148e+03
-121.883250,37.378170,9.02269642e+03
-122.050182,37.378511,7.45786013e+03
-122.209692,37.378663,1.28606727e+03
-122.131527,37.378861,3.58957870e+03
-122.081901,37.379108,5.69366073e+03
-122.056601,37.379847,8.94786307e+03
-121.876588,37.382853,8.72582202e+03
-121.849817,37.382857,8.67327675e+03
-121.821636,37.383283,7.76596308e+03
-122.015517,37.383474,6.88639848e+03
-121.835323,37.383752,6.20789174e+03
-122.093761,37.384820,5.60328053e+03
-121.898989,37.385244,7.91240025e+03
-122.024454,37.385269,7.34814333e+03
-121.871160,37.386632,7.53060828e+03
-122.073661,37.386642,6.89803624e+03
-122.043527,37.387008,7.04235294e+03
-121.893627,37.387531,7.90936623e+03
-121.947238,37.388619,5.21301892e+03
-122.081136,37.390327,6.69686468e+03
-121.853826,37.390791,6.02670463e+03
-122.007750,37.391054,5.67089202e+03
-122.107889,37.391779,4.85742859e+03
-122.020958,37.392159,6.22170069e+03
-121.864464,37.393253,9.13201335e+03
-122.062262,37.393307,7.40637862e+03
-122.119926,37.393441,4.59379531e+03
-122.090144,37.395194,6.99654482e+03
-122.001666,37.395952,7.18084154e+03
-121.991284,37.396128,5.41486949e+03
-121.949808,37.397437,5.76908652e+03
-122.096743,37.398089,6.99713362e+03
-121.881053,37.398670,6.82697505e+03
-121.960105,37.400105,4.32026594e+03
-122.074484,37.400272,6.84477414e+03
-121.923796,37.400549,5.09155262e+03
-122.017999,37.401070,4.79353680e+03
-122.103922,37.401435,7.49994582e+03
-121.855152,37.401653,6.07024579e+03
-122.063191,37.402341,6.70127724e+03
-122.003950,37.402956,5.24397555e+03
-121.871277,37.403313,6.19861516e+03
-121.837871,37.403469,4.25370110e+03
-122.083883,37.404370,6.23902197e+03
-122.092192,37.406296,6.22718227e+03
-122.113695,37.407155,4.78028142e+03
-121.938480,37.407207,4.93206008e+03
-122.060592,37.408053,6.11697808e+03
-122.263885,37.408649,1.27244349e+03
-122.143622,37.408671,3.05700331e+03
-121.878998,37.408710,5.78425559e+03
-121.859586,37.409408,5.41597485e+03
-122.100073,37.409778,5.42616879e+03
-122.129717,37.409949,4.73303016e+03
-121.906410,37.410063,4.13946011e+03
-122.092063,37.414160,5.02864516e+03
-122.110985,37.414437,4.93129736e+03
-121.954704,37.415473,3.92390116e+03
-122.072360,37.416041,4.02806136e+03
-122.126316,37.416142,4.36747079e+03
-121.864889,37.416494,4.76759567e+03
-121.903605,37.419590,4.07733286e+03
-122.120463,37.420525,4.00753845e+03
-121.876776,37.421195,5.22423276e+03
-122.153271,37.422207,3.94000758e+03
-122.175885,37.423753,3.10258258e+03
-122.204626,37.424316,2.70311352e+03
-122.159762,37.424989,3.28024296e+03
-121.869256,37.425831,4.53574433e+03
-122.109929,37.426513,3.84488103e+03
-122.129656,37.427392,4.13719201e+03
-121.970397,37.427540,3.05303343e+03
-121.880948,37.431385,4.74193932e+03
-122.202576,37.431930,3.61472872e+03
-121.855566,37.433009,2.85462321e+03
-121.871107,37.433589,4.57475475e+03
-122.143461,37.435559,3.63795945e+03
-121.913083,37.435778,3.09503594e+03
-122.193047,37.436605,3.16816908e+03
-122.180437,37.437002,3.55955821e+03
-122.122268,37.437556,3.23509287e+03
-121.904322,37.438181,3.50041596e+03
-121.880442,37.439486,3.74959913e+03
-121.897599,37.441437,3.43385681e+03
-122.252766,37.442710,2.21970817e+03
-122.187719,37.443646,4.14666957e+03
-122.153907,37.443896,4.32301463e+03
-122.132701,37.446044,3.21380380e+03
-122.182630,37.448722,4.43487084e+03
-122.161963,37.448829,3.51289339e+03
-122.209832,37.449581,3.18162637e+03
-121.886937,37.449727,2.90377056e+03
-122.423315,37.449756,5.31562951e+02
-122.147617,37.450949,3.76867539e+03
-121.901246,37.451060,2.91144008e+03
-121.915495,37.452002,2.95766397e+03
-122.224729,37.453968,2.74420240e+03
-122.179367,37.455740,4.18864497e+03
-122.234616,37.456333,3.87370605e+03
-121.906536,37.458748,2.73599722e+03
-122.250814,37.458799,3.40765733e+03
-122.142442,37.458985,3.44974129e+03
-122.160922,37.461807,3.52198987e+03
-122.131101,37.463289,2.89954031e+03
-122.267100,37.465536,2.77156556e+03
-122.232753,37.465916,3.98382777e+03
-122.187077,37.467544,3.86163206e+03
-122.146690,37.468861,3.23090987e+03
-122.219478,37.469410,3.65099276e+03
-122.225930,37.470447,4.41728845e+03
-121.913353,37.470574,2.58692606e+03
-122.251526,37.471558,3.92707153e+03
-122.209529,37.471937,5.06888560e+03
-122.198045,37.474352,5.30140562e+03
-122.170285,37.475100,3.37316631e+03
-122.159064,37.475837,2.72223898e+03
-122.138236,37.476059,3.24047262e+03
-122.231250,37.477060,4.24651051e+03
-122.437370,37.477074,6.41746252e+02
-122.203652,37.479029,5.13923635e+03
-122.247617,37.479281,4.15774447e+03
-122.225059,37.479896,4.27857233e+03
-121.920129,37.482374,2.16886224e+03
-122.191566,37.482936,3.85061162e+03
-122.274620,37.483676,3.24494285e+03
-122.217973,37.484004,4.52967275e+03
-122.241614,37.485155,3.68939205e+03
-122.230432,37.486426,3.88092159e+03
-121.906011,37.488161,2.03072967e+03
-121.924551,37.489265,2.18658741e+03
-122.274377,37.489440,4.88044316e+03
-122.252137,37.490629,3.84108522e+03
-122.204141,37.491244,2.66803634e+03
-122.237682,37.492574,3.13080990e+03
-122.262306,37.493965,4.04979999e+03
-122.281087,37.495413,4.60798052e+03
-122.256964,37.498980,3.97626767e+03
-122.277116,37.504235,4.40283376e+03
-122.469139,37.505925,6.15200979e+02
-122.265835,37.506912,3.81135503e+03
-122.303273,37.507242,2.66086271e+03
-121.927245,37.507335,2.73397234e+03
-122.259780,37.511242,3.27624710e+03
-122.279763,37.513048,3.44377201e+03
-121.912551,37.515288,2.50857966e+03
-121.960506,37.516438,3.82888212e+03
-122.308600,37.517028,3.23453906e+03
-121.973914,37.518372,2.62389219e+03
-121.998672,37.518819,3.36283738e+03
-121.951827,37.519068,3.97840030e+03
-121.999414,37.520638,4.16528691e+03
-122.289324,37.521286,3.10913779e+03
-122.345791,37.521374,2.41917178e+03
-121.930044,37.521722,3.20712070e+03
-122.276444,37.526198,3.56290582e+03
-122.045271,37.526727,2.75149724e+03
-122.325402,37.526950,3.82680920e+03
-122.336675,37.527067,3.42582264e+03
-122.304004,37.527235,4.60656165e+03
-121.960033,37.528089,3.73836417e+03
-121.991923,37.528541,2.94999415e+03
-122.015382,37.528970,4.46895089e+03
-122.507326,37.530867,6.16111329e+02
-122.251647,37.531721,3.21688218e+03
-122.282612,37.531750,3.61919782e+03
-121.925766,37.531756,2.54148615e+03
-121.974035,37.531986,3.32088580e+03
-122.297706,37.533034,3.43839273e+03
-122.028417,37.534093,3.59633901e+03
-122.311487,37.534888,4.57164335e+03
-122.053685,37.535940,3.69046224e+03
-121.961412,37.536124,4.32384239e+03
-122.035195,37.536305,4.92547244e+03
-122.007806,37.537368,3.33874755e+03
-122.288888,37.537388,5.44860610e+03
-121.986796,37.537437,4.81350764e+03
-121.942076,37.537527,2.93443432e+03
-122.264555,37.538473,4.29975579e+03
-122.239813,37.539956,3.48865813e+03
-121.978293,37.540775,6.06422645e+03
-122.271945,37.540924,3.88153878e+03
-122.322682,37.540951,3.60735038e+03
-122.045557,37.542016,4.51790499e+03
-121.968864,37.542458,5.03134616e+03
-121.997370,37.543725,4.39403188e+03
-122.310923,37.543976,3.66574536e+03
-121.976145,37.544784,7.44783266e+03
-122.283920,37.545515,4.60397991e+03
-121.950169,37.547219,3.24820343e+03
-122.297333,37.548354,3.64901503e+03
-122.267105,37.548633,5.08574331e+03
-122.347644,37.549422,2.86585967e+03
-122.004837,37.549808,5.51645823e+03
-122.034730,37.550387,5.77590068e+03
-122.258045,37.551746,4.56981572e+03
-121.988007,37.552176,5.72425431e+03
-122.273107,37.553327,4.45605569e+03
-122.011264,37.553768,5.46288454e+03
-122.329500,37.553914,3.89379656e+03
-122.316948,37.554069,3.89231783e+03
-121.944510,37.556646,2.54905989e+03
-121.969466,37.556906,4.80159279e+03
-122.252237,37.557349,3.54300782e+03
-122.021650,37.557474,7.25353914e+03
-121.992580,37.559156,5.02982324e+03
-122.307892,37.559410,3.72295418e+03
-122.262777,37.560466,3.28997558e+03
-122.286857,37.560889,3.41796241e+03
-122.295274,37.560983,4.58708315e+03
-122.326103,37.561789,3.88774360e+03
-122.054408,37.562519,5.59625820e+03
-122.029849,37.563324,5.90992322e+03
-121.972960,37.564127,4.42523262e+03
-122.046985,37.564604,5.24235661e+03
-122.368464,37.564953,2.06938771e+03
-122.302484,37.564980,6.22390191e+03
-122.319363,37.565573,3.03035167e+03
-122.258920,37.567175,2.53609348e+03
-122.344615,37.568561,3.13373734e+03
-122.004813,37.569161,4.17022794e+03
-122.019216,37.569256,4.75389757e+03
-122.305747,37.570766,3.02904056e+03
-122.333719,37.571984,4.43377554e+03
-122.051936,37.572116,4.42706857e+03
-122.321957,37.572405,3.91187163e+03
-122.067647,37.573427,4.61681082e+03
-122.037398,37.573508,4.38547468e+03
-122.074549,37.577352,4.95176946e+03
-122.349472,37.577373,3.06146370e+03
-121.968635,37.577586,2.98678303e+03
-122.317305,37.578295,2.81278674e+03
-121.991678,37.579125,3.64884302e+03
-122.331173,37.579130,3.78125753e+03
-122.362092,37.582075,2.74404685e+03
-122.040375,37.582266,4.74374813e+03
-122.018969,37.582281,4.16607015e+03
-122.083299,37.583797,5.23880612e+03
-122.376443,37.583941,2.15485264e+03
-122.389184,37.584053,2.56263487e+03
-122.345221,37.584225,2.66200356e+03
-122.057448,37.584831,4.95276892e+03
-122.068313,37.584964,5.66141538e+03
-122.077232,37.587489,5.32010251e+03
-122.369252,37.587778,2.97230034e+03
-122.487087,37.588270,1.80627698e+03
-122.398560,37.588770,3.44807460e+03
-122.027690,37.589678,3.70288416e+03
-122.012223,37.590663,3.98448049e+03
-122.048874,37.591379,4.70678672e+03
-122.468943,37.591802,1.56227210e+03
-122.500344,37.592216,1.74725913e+03
-122.065065,37.593398,4.59486848e+03
-122.406614,37.593849,3.08978392e+03
-122.078574,37.594544,5.08681477e+03
-122.001607,37.595947,3.94236191e+03
-122.397882,37.599694,3.26139124e+03
-122.022415,37.600154,3.93652552e+03
-122.416665,37.600351,3.12237786e+03
-122.073504,37.602360,4.37498021e+03
-122.047828,37.602857,4.03883811e+03
-122.394789,37.605828,2.79125289e+03
-122.409308,37.607663,3.52976274e+03
-122.483089,37.613403,2.48091817e+03
-122.376861,37.614757,2.08053086e+03
-122.416091,37.615380,4.16146516e+03
-122.037345,37.616828,4.78662458e+03
-122.029865,37.617845,5.09628850e+03
-122.434556,37.618177,2.95286346e+03
-122.428551,37.619845,3.91467141e+03
-122.103768,37.621268,4.78786915e+03
-122.083168,37.621384,5.93774348e+03
-122.409447,37.623006,3.89539134e+03
-122.420660,37.623350,4.24798688e+03
-122.068104,37.625168,5.59546137e+03
-122.076544,37.626305,5.56075204e+03
-122.524839,37.626609,1.80187881e+03
-122.059399,37.627421,5.49789244e+03
-122.088435,37.628139,6.35633579e+03
-122.099140,37.628586,6.91437930e+03
-122.459506,37.630105,4.10022796e+03
-122.409234,37.631321,3.61346268e+03
-122.427376,37.631643,4.03775806e+03
-122.048879,37.632281,6.32868143e+03
-122.448328,37.632324,4.36668357e+03
-122.488310,37.634340,3.64290386e+03
-122.069820,37.634584,5.54073863e+03
-122.080097,37.635690,5.79477236e+03
-122.093488,37.635997,6.71319419e+03
-122.073291,37.638237,7.20871650e+03
-122.451471,37.640226,5.90243522e+03
-121.846050,37.641706,8.52281428e+02
-122.060147,37.641772,6.13364754e+03
-122.087027,37.642549,7.15381865e+03
-122.111980,37.642646,6.56521786e+03
-122.433313,37.643398,5.22957347e+03
-122.068669,37.643431,6.43527380e+03
-122.080105,37.643779,6.07680858e+03
-122.100411,37.645359,7.12364882e+03
-122.461546,37.646490,5.89766597e+03
-122.474916,37.650227,5.52345221e+03
-122.422994,37.650231,5.23456421e+03
-122.488380,37.650847,5.21917854e+03
-122.084816,37.651302,7.97031037e+03
-121.781995,37.653118,6.53079467e+02
-122.093603,37.653836,6.82282428e+03
-122.461273,37.654665,5.13172682e+03
-122.044197,37.655166,4.69313744e+03
-121.919737,37.655914,1.40509731e+03
-122.446126,37.655958,6.78352083e+03
-122.417763,37.655980,6.25563263e+03
-122.078889,37.656859,6.58094020e+03
-122.469878,37.657378,6.09254714e+03
-121.883001,37.657743,1.27153196e+03
-122.070903,37.659356,7.09119348e+03
-122.483150,37.659649,6.14510459e+03
-121.865232,37.660219,1.26229330e+03
-122.436916,37.660443,6.75456946e+03
-122.406934,37.661141,6.48086375e+03
-122.109848,37.661497,7.53330799e+03
-121.850007,37.661658,1.10288559e+03
-122.100425,37.662083,7.18919334e+03
-121.788358,37.662511,1.04850837e+03
-122.456009,37.662725,6.08075934e+03
-122.417114,37.664308,7.55632180e+03
-122.432560,37.664929,5.82768475e+03
-122.043477,37.666646,5.45038944e+03
-122.464718,37.666801,5.72486037e+03
-122.090944,37.667098,5.66613948e+03
-121.800524,37.667847,7.82862910e+02
-122.112151,37.668488,6.96291119e+03
-122.136954,37.668865,4.84899707e+03
-121.899673,37.669327,1.35197545e+03
-122.478329,37.670316,7.37399664e+03
-121.761705,37.670965,6.50959851e+02
-122.066180,37.671564,6.05610402e+03
-121.788228,37.671642,9.23780248e+02
-121.776066,37.671706,1.00960925e+03
-122.123032,37.672135,7.11328335e+03
-121.883395,37.672434,2.02415354e+03
-122.030251,37.672746,3.72973675e+03
-121.914570,37.673284,1.56755716e+03
-121.869790,37.673698,1.62418901e+03
-122.082822,37.673716,5.61068316e+03
-122.102084,37.674612,6.83321888e+03
-122.144092,37.674658,5.44752004e+03
-122.485085,37.675051,8.48910638e+03
-121.741825,37.675984,5.48079373e+02
-122.490963,37.676901,6.41341918e+03
-122.129811,37.679065,5.98069699e+03
-122.117376,37.680214,6.31255728e+03
-122.092731,37.680417,5.39549149e+03
-122.479183,37.680526,7.86524492e+03
-122.065219,37.680990,5.90239170e+03
-121.884142,37.681135,1.46986867e+03
-122.106711,37.681524,5.96191716e+03
-122.404116,37.681955,6.20818347e+03
-121.727563,37.682408,6.91618401e+02
-121.908145,37.682446,1.37752518e+03
-121.748577,37.683688,6.42490483e+02
-122.228149,37.683697,2.38023084e+03
-122.455883,37.683838,8.28726350e+03
-122.154919,37.684411,6.14016454e+03
-122.051839,37.685010,4.94448308e+03
-121.779174,37.685292,6.65736474e+02
-122.082131,37.685328,5.98337810e+03
-122.144993,37.685659,5.80206854e+03
-121.866409,37.686403,1.28061085e+03
-122.113763,37.687061,6.59284918e+03
-122.168735,37.687374,4.38135663e+03
-122.066213,37.688063,6.67064227e+03
-121.795745,37.688697,6.96486661e+02
-122.462771,37.689133,1.13553290e+04
-121.725131,37.689443,1.02222945e+03
-121.736502,37.691072,5.53445317e+02
-122.488948,37.691210,7.44510016e+03
-121.784165,37.691240,6.48153220e+02
-122.478790,37.691265,1.01185061e+04
-121.884479,37.692046,1.36253433e+03
-122.110802,37.692714,5.14931863e+03
-122.078141,37.693136,8.11945353e+03
-121.764885,37.693188,6.63080479e+02
-122.154876,37.696161,5.92628005e+03
-122.458296,37.696258,1.35962140e+04
-121.867036,37.696329,1.26634605e+03
-122.140737,37.697187,6.52402009e+03
-122.465477,37.697293,1.45217396e+04
-121.707517,37.698254,5.46911158e+02
-122.083533,37.698365,5.78055569e+03
-122.112872,37.698490,7.39128426e+03
-122.065672,37.699006,6.17212755e+03
-122.122708,37.699054,5.01857047e+03
-122.480619,37.699565,1.02868695e+04
-122.133506,37.701242,6.27499972e+03
-122.105916,37.701711,8.11284552e+03
-122.096691,37.703598,5.87204310e+03
-122.415205,37.703674,1.66365199e+04
-122.484261,37.703744,1.13404863e+04
-122.430439,37.705124,1.58442624e+04
-122.453023,37.705357,2.02509943e+04
-122.463027,37.705388,1.52297560e+04
-122.444936,37.705633,1.99263806e+04
-122.082551,37.706165,5.31776456e+03
-121.941764,37.706403,1.66815228e+03
-121.885743,37.706707,1.13693909e+03
-121.863099,37.707005,9.41299193e+02
-122.182202,37.707114,4.38980353e+03
-122.443836,37.709716,2.01914404e+04
-122.415261,37.709734,2.21730625e+04
-122.137937,37.709804,7.30110748e+03
-121.951550,37.710144,1.45950679e+03
-122.431512,37.710801,2.43488742e+04
-122.419968,37.710935,2.17035670e+04
-121.738345,37.711080,5.92856122e+02
-122.452865,37.711133,1.71664529e+04
-122.406806,37.711382,2.18865543e+04
-122.031666,37.712241,2.92589151e+03
-122.490103,37.713277,1.18689944e+04
-122.466753,37.713399,2.16582701e+04
-122.411321,37.713459,2.47749295e+04
-122.395607,37.713632,1.52228556e+04
-122.439784,37.713793,3.12490569e+04
-121.920255,37.714113,1.48955675e+03
-121.864027,37.714489,1.26444274e+03
-122.064495,37.714765,4.69688156e+03
-122.457337,37.714792,2.14410540e+04
-122.135031,37.715228,5.70215902e+03
-122.416498,37.715598,2.30635107e+04
-122.094210,37.715623,4.85162035e+03
-122.081571,37.715635,5.18563853e+03
-122.146249,37.715707,5.79589249e+03
-122.477126,37.715980,1.70539770e+04
-122.403655,37.716570,2.47757197e+04
-121.885933,37.716635,1.47543387e+03
-121.933437,37.717000,1.68494718e+03
-122.166407,37.717452,5.99574731e+03
-122.435750,37.717992,2.83922895e+04
